V1,V2,R_mean,G_mean,B_mean,RGB_mean,Class
0.02665223715793438,1.1613411163895104,21137.17814726841,29925.396674584325,20862.935866983375,23975.170229612035,0
0.0003023111920894956,0.4099642611259185,33677.0757223629,33758.12300114468,31385.489888653785,32940.229537387124,2
0.7422765667939067,0.9562027251131748,26824.94648707681,30970.75791772843,11853.466326902075,23216.39024390244,1
0.00023917860501549448,0.02684989162406437,34510.29620917398,33899.16656111463,31573.71935221207,33327.72737416689,2
0.735939717488649,1.1066055481570878,25124.70933934081,31525.95053626524,8270.7094372888,21640.45643763162,1
0.9091976776849902,1.158705663756937,22063.49383378016,28222.08140385084,7223.455227882037,19169.67682183768,1
4.254341956753766,1.0012138383798777,19481.092229484388,22507.619462599854,16635.462599854756,19541.39143064633,1
0.9260618390091716,1.1050219161615484,27284.506161707242,32523.695822061916,13929.403466586515,24579.201816785226,1
0.00019020243096165356,-0.7020845542442676,36347.34948096886,36079.662787039946,34391.39351997484,35606.13526266121,2
1.6080206250122906,0.8266880813035598,21475.79784213515,26355.369743127234,11280.760530447273,19703.976038569886,1
0.00015531935068181476,1.1216286418833186,36307.35341622869,35821.73772593257,32742.91193436739,34957.334358842876,2
2.2112156998377084,0.9720303147870888,23153.325092707044,28813.64647713226,13254.427688504325,21740.46641944788,1
0.038233508092455466,1.0639934516217358,21967.74054054054,31685.881081081083,21736.82162162162,25130.14774774775,0
0.003355793522635855,-1.3990965100332953,28739.842409294477,28378.847017589407,26968.828194976308,28029.17254062006,2
0.00012708857503842717,1.0758014250572696,34167.9410038855,33630.93172627072,31263.484894140038,33020.78587476542,2
0.00031350130345651414,1.1632206651490864,34730.874317658665,34339.457809930944,31704.147846103257,33591.49332456429,2
0.04474725019850259,1.1490424592992663,26334.93811659193,29712.990134529147,25135.296860986546,27061.07503736921,0
0.00016646586038393275,-0.1533973278044659,31001.89836428979,30370.64723071239,27955.616162294697,29776.053919098962,2
0.000943158254320359,1.116116038616263,22137.518248175184,31561.109489051094,21807.82481751825,25168.817518248175,0
3.394032907167056,1.0341650210440139,29026.35593645066,32937.15270886583,16678.64441437378,26214.051019896757,1
0.6698541341443347,1.1227355058642072,26591.132321883724,31722.17521543877,11023.274863454302,23112.194133592264,1
0.00012507818444472754,0.7696213374411214,33241.72900335946,33341.9637705026,30878.463342335814,32487.385372065964,2
0.08500007912862834,1.1106691527454111,26960.31860126275,27279.106362311803,24871.1646430306,26370.19653553505,0
0.918593376536536,1.1644762877457058,24463.830040855562,30281.53309300649,10210.210237923577,21651.857790595208,1
0.10532177602821619,1.1459460995423643,25561.54172989378,29173.51138088012,24044.576631259482,26259.876580677796,0
