V1,V2,R_mean,G_mean,B_mean,RGB_mean,Class
0.0006546636648083952,0.9230083875349407,35795.46223970828,35751.636887054985,33107.00777276653,34884.70229984326,2
0.0019198888564691122,-1.7405558910188166,32603.9601872615,32626.277981037805,30789.350328494435,32006.529498931242,2
0.8232046655309371,0.7825556110804547,23962.757818858274,28420.04790140681,11444.955082742317,21275.92026766913,1
1.481388749462403,0.9596228498852741,22272.728560586896,25358.878826207943,16943.68024285353,21525.095876549458,1
1.3963667113544647,0.4314783184868334,25022.741407829442,30444.180113949642,10211.893401948171,21892.938307909088,1
3.3890897616462947,0.8419126144809189,16760.221178925403,23144.91392801252,9616.909754825248,16507.34828725439,1
0.0011798524893656878,1.1025851058839224,23503.961995249407,32076.3135391924,21929.957244655583,25836.74425969913,0
0.006708609256382658,1.0148722672153458,31749.636197995747,31292.83206802308,28347.86030974795,30463.442858588925,0
0.0008413807460723867,0.7778568282495181,22780.596852957136,31564.744438415626,21988.77482365708,25444.705371676613,0
0.040197935172452764,0.10518209408683675,30946.875326828645,30732.864485683313,27382.25368280084,29687.331165104264,2
6.0008068231027564e-05,0.23205807932788494,36215.64589910444,35687.16861026995,33753.20662328458,35218.67371088632,2
0.40899841218755983,0.9971280917241733,23209.8903498232,29870.39884651035,8872.57207593807,20650.953757423875,1
0.002609679795451259,0.7492973437194264,24676.276497695853,28394.175115207374,23357.64055299539,25476.030721966206,0
0.5224498103795004,0.6419049408330321,27686.637739971906,33582.08958951147,14713.90666458561,25327.544664689663,1
0.00016658586039718028,1.0117303465179879,36171.702355727284,35665.23843948648,32609.894553159666,34815.611782791144,2
0.7560920992477703,0.8740826429198294,21614.66781240107,27030.640676586314,8915.048618334766,19186.785702440717,1
0.0002454025402548571,-0.6946600937805417,33070.62015071169,32808.7792352777,30966.497348590565,32281.96557819332,2
0.00023134209122125643,0.17388675575119325,31738.394982946418,31517.095390031907,29988.531191550224,31081.340521509515,2
0.00016659187662983364,0.7785363908269367,32112.288015492275,32099.342106421373,29949.23955811804,31386.956560010567,2
10.807113764578217,0.04476416522232453,19763.85839398051,25995.289009497963,13253.447144443075,19670.864849307185,1
2.1630282336159316e-05,0.27461595969735336,35606.331755769796,35236.698568507156,32936.37814782355,34593.13615736683,2
4.188800243154886,0.672940947421181,31911.684758364314,36918.41453944651,19171.830483271377,29333.976593694068,1
0.003343715903810884,-2.467518908572086,28739.842409294477,28378.847017589407,26968.828194976308,28029.17254062006,2
0.4571555551800994,0.9046206118275582,29597.670205140457,33513.630474109974,17767.878485851794,26959.726388367406,1
2.644124621396916,0.5632067455622902,32661.21928506319,34271.90460939617,21519.470621566357,29484.198172008575,1
9.317106176193912,-0.6393240374757182,27564.669144981413,33978.43866171004,10841.486988847584,24128.198265179675,1
0.00025610295091666195,0.8234523424096456,21562.956388676357,31230.433052792654,21141.643458301452,24645.010966590155,0
0.0005387839946491272,0.8367033468133012,36458.09194477952,36379.00335075727,33571.82147165259,35469.638922396465,2
1.7744141737161285,0.7001292111996708,20316.72273517481,25308.015607494686,9587.761251690168,18404.166531453226,1
0.002264622398806367,0.5148816845727738,32573.80088105727,32229.892511013215,29570.819383259914,31458.17092511013,0
2.913920449580264,0.5626063641235886,16491.017474818458,22556.268540641835,8484.43607402202,15843.907363160773,1
3.079345276420034e-05,1.0970982942507288,33326.08232319958,32818.23089388734,29932.883386270823,32025.73220111925,2
0.02389004097839297,1.103700471798851,33851.69842197545,33640.554529514906,31096.444184687316,32862.89904539256,2
10.971400121061928,-0.36088178366635587,26231.648601886478,31781.963498353518,17483.169727074845,25165.59394243828,1
4.874598090936845e-05,-0.5544608283512091,36767.40787125458,36292.141895488276,33299.26071573938,35452.93682749408,2
0.0005638566203394303,0.39991780321350395,22062.527707168276,31190.743263853583,21623.800711743774,24959.023894255213,0
1.6415671753012748,0.7968769360453161,23106.991218959494,28016.687376074024,11592.864885279954,20905.514493437822,1
6.070352336472303e-05,1.0167391570798796,35821.6288218111,35339.10496592015,32268.27653359299,34476.33677377475,2
0.001353833277650441,0.6874144141487124,21651.918809201623,31309.943166441135,21194.305818673885,24718.72259810555,0
0.0005032126262853347,1.1476520763602207,25479.80487804878,28883.151969981238,23696.030018761725,26019.662288930584,0
1.1560436092419335,0.7704985550132354,23758.786341646704,29436.633319242872,9556.984641397774,20917.46810076245,1
1.5224991637994323,0.8947640965163264,32700.202647193062,37631.591054313096,18582.754906435417,29638.182869313856,1
0.0009307580003620215,1.1592869496364988,21870.995925020376,30785.51263243684,21343.765281173593,24666.75794621027,0
0.00034129282180180644,-0.5794392372114366,31389.7505481749,31093.863020766155,29065.773764994196,30516.462444645087,2
0.0005649308719249198,1.0375880517212788,25832.46708074534,29153.152795031056,24167.9900621118,26384.53664596273,0
0.02829853268821722,0.9410118388609265,21947.364063969897,30590.67544684854,21605.870178739417,24714.63656318595,0
8.908862871570772e-05,1.0413487042921525,32271.426577862352,33046.77450047574,29359.010466222644,31559.070514853578,0
0.011945645774999313,0.847881135933186,25848.414814814816,29278.498765432098,24068.74074074074,26398.551440329218,0
3.419992179101233e-05,0.6056898000835997,33050.803052617484,32736.19279689383,31161.256393091444,32316.084080867586,2
0.0017617434443956868,1.0196582763513609,34096.037799527505,33649.66257921776,30922.19267259159,32889.297683778954,2
0.00013480688516720864,0.8825408746676892,33619.42248031183,33109.39782038024,30620.469334181846,32449.76321162464,2
0.649159574551262,0.990882273898004,24463.830040855562,30281.53309300649,10210.210237923577,21651.857790595208,1
0.00026126886449772085,-0.7879895038520129,32750.265001149513,32233.71354126753,29570.609242087517,31518.19592816819,2
0.00048589784638630967,-0.35893345461820353,35059.634320293924,34565.64339744975,32338.880484114976,33988.052733952885,2
2.8865203847973067e-05,0.17167958121492266,36828.85784620763,36174.335231824734,34510.82932513729,35838.00746772322,2
0.000385935229967687,1.033279951395996,25680.160437556973,28980.91522333637,24023.56973564266,26228.21513217867,0
1.7507658100852022,0.6367697743040569,32853.811465629056,38697.05297016861,16581.681141374836,29377.515192390838,1
0.00022943989751188207,-0.6315768559957057,34483.70502810154,33841.43095318924,31516.833917996304,33280.65663309569,2
0.0009202526537741323,-0.7598275808257495,32999.1503888335,32518.17666999003,30144.507916251245,31887.278325024923,2
0.0003282378754596092,1.0729633689026379,23192.065211674995,32057.756508019986,22312.11990533789,25853.980541677625,0
1.3146144451262292,1.0214177056394143,22117.882003628965,27618.693792269205,11406.36454610436,20380.980114000846,1
0.00018434085501285518,-0.34490227005313384,35138.98521046644,34525.48805460751,31908.363399967497,33857.61222168048,2
0.002387483918631691,-0.15527106885743702,25967.53006993007,29436.68811188811,24278.735664335665,26560.984615384616,0
0.00021436854664897806,0.6061594822362898,35389.62618181818,34962.16513939394,32151.72576969697,34167.83903030303,2
3.3999164759463603,0.6634220506479576,29980.443688184623,35161.06774433691,14925.646708497288,26689.05271367294,1
0.021846370409369136,0.8450672742131234,26120.31452991453,29529.709401709402,24338.37948717949,26662.80113960114,0
0.9574894107378191,1.0330834087352603,29072.694496365526,33218.00706126687,16802.744755970925,26364.48210453444,1
0.0005530052243935311,0.7379553739310667,21561.509004739335,30845.937440758295,21205.778199052133,24537.741548183254,0
4.0436161489444435,0.5496192509343321,34551.32303435555,39136.1106755822,17187.416186303897,30291.61663208055,1
0.0001477236790515382,0.3495379633255553,33927.83886063072,33316.32439471007,30887.454730417092,32710.53932858596,2
0.006150785090819248,-2.2178965114821487,32595.563424813456,32328.07790565322,30641.535854306312,31855.059061591,2
6.392957446418986,0.638820019814075,29035.85618635008,34888.249817138356,15205.48967535025,26376.531892946226,1
1.8627249575814357,0.8308387752430463,23770.869512865484,27028.300814072194,13027.312828835431,21275.4943852577,1
1.2232328293996135,0.2331212398087615,22449.500577762057,28962.157481429076,8075.974436976771,19829.210832055967,1
0.00042841645176100104,0.6749685670885192,36349.266101508314,35671.04789166575,33608.74424749532,35209.686080223124,2
0.5916296594979015,0.9122022202598816,29658.926423337416,33502.98587642449,13905.952428284136,25689.288242682014,1
0.9172006017269688,0.8344146331970295,24121.335384058628,30074.476069845292,8494.472812811002,20896.76142223831,1
0.00043595249842834057,0.9254153911826333,32700.828971193416,33283.28691358025,29660.054650205762,31881.390178326477,0
0.0007616294307525461,-0.7901186139501692,32739.316890415237,32316.193568529503,29951.610365282548,31669.040274742427,2
0.0003133434754326629,1.016977668518804,35240.044893378225,34977.50841750842,32056.996632996634,34091.516647961085,2
0.013259977799427032,0.9745090900780506,32980.029494105125,32323.167067544655,29762.692638302906,31688.62973331756,2
0.30094692540482504,0.9821735359293904,27445.02046710821,33820.530850057265,10191.951396842787,23819.16757133609,1
1.632130686113247,1.092169355621968,13239.347743862563,17808.46519026494,10828.120398027537,13958.644444051679,1
0.0014843929441558463,0.9723490708232198,33307.767570558935,33657.837299391256,30045.928057553956,32337.17764250138,0
5.488053259685992,0.7522496530581719,22514.653010444694,28148.497294795012,14661.17177328357,21774.774026174422,1
0.000806326961174005,-0.7648817717318835,33937.309462915604,33446.721227621485,30917.248081841433,32767.092924126177,2
0.0002862113387989389,0.6902892209129141,22628.2471395881,31359.487414187643,21676.7414187643,25221.49199084668,0
0.0004764053457575115,0.7803992170809032,35107.446896811925,34523.10431993964,32250.575111614162,33960.37544278858,2
1.4716366957592673,0.5305271844684218,19530.61858409007,24565.6308878291,9285.300233008864,17793.849901642676,1
0.0002968808826862724,0.9464407190987925,22785.043194784026,32224.286878565606,22049.59087204564,25686.30698179842,0
0.0010608272406261996,0.6581727141958185,23456.505021520803,32339.558106169297,21806.094691535152,25867.38593974175,0
2.3759208855466956e-05,-0.16007708412603316,36474.69716836379,35958.03710419864,33031.00795089971,35154.58074115405,2
2.1368494384638377e-05,0.7121617292546721,34921.912819190096,34426.57449918322,31318.345800017196,33555.6110394635,2
0.0007803139102532244,0.7653837395708929,22573.62118126273,31501.03462321792,22273.042769857435,25449.232858112693,0
0.0038581248786059112,-3.9050747467385842,29203.733298640473,28788.401483119756,27371.134326416446,28454.423036058888,2
0.00038451556983323554,0.7855059106974661,22151.513766233766,30999.006753246755,21876.62961038961,25009.050043290044,0
3.6364406519312227,0.3033168208560162,21580.260244633762,27449.508923897007,10312.958355147304,19780.909174559358,1
2.269828648276914,0.9086789099379227,30175.75764099804,32067.36842105263,18981.803083310908,27074.97638178719,1
3.410616241296918,1.0063120983386562,18083.911044440276,24777.852615788488,9369.244777798613,17410.336146009126,1
8.756751092374423e-05,0.002911709406730623,32350.10082961072,32078.580727504785,30654.42348436503,31694.36834716018,2
5.5986232922403427e-05,0.9888443608723295,35640.71167282275,35124.701526411816,31897.627341907348,34221.013513713966,2
0.00012869729324859204,-1.8618630464518895,34248.710486703465,33646.19367787255,30837.426994480684,32910.7770530189,2
0.000997607294282573,-0.0927400626887606,22163.140445790956,31313.824713265527,21463.50313784895,24980.156098968477,0
0.0007227660015450449,-0.5281778490895639,34213.020755467194,33729.837296222664,31083.67268389662,33008.843578528824,2
0.0005134886832826227,0.42170678516906845,22509.552808194985,32006.78205581067,22298.4048039562,25604.91322265395,0
1.2150752414695942,0.6128317972032178,23383.62874251497,29071.19760479042,9549.017964071856,20667.948103792416,1
0.00012513688518107568,-0.697839830699274,34166.51404295492,33588.797104869795,30898.420580599482,32884.57724280807,2
0.0008924346592081113,1.0373318939318914,34800.07180109157,34686.261249241965,32039.88259551243,33842.07188194866,2
0.0003285557219717366,0.9629803498157801,34350.14937893209,34373.977738344896,32027.328278754638,33583.81846534387,2
5.95246883177285e-05,1.0423800672925931,35748.590985485105,35243.4359052712,33111.69320091673,34701.240030557674,2
9.909692575829576e-05,-0.4462949735647555,33133.847812945816,32754.443890997896,30660.068380201657,32182.786694715123,2
0.0005139530755769612,-0.06963207149378152,32367.275754422477,31779.321540062436,29298.797086368366,31148.46479361776,2
1.6093285101845256,0.9573950933071858,28737.872868524908,31800.945369703888,15628.581101541364,25389.133113256717,1
0.0001461961757130066,0.9514946404120755,33401.52420805959,33319.668912415786,31045.7178725363,32588.970331003893,2
0.0002005667651139798,1.189271321113573,35494.92178661985,35050.22976399454,32147.731356868866,34230.96096916109,2
1.0638591182592776,0.7749974396220488,20643.741584005755,27493.69214164568,8576.164465231022,18904.53273029415,1
0.0010584723320276905,0.9666515149811704,35862.718256533386,35754.51694523964,32904.664142580106,34840.63311478438,2
2.0925841711089734e-05,1.0596243324290304,34543.74159755565,34190.91051942383,32603.069402007855,33779.24050632911,2
0.00035601320070129187,0.9804748482218804,30554.666666666668,33109.03703703704,28213.777777777777,30625.82716049383,0
0.9643988859223137,1.0012843245273275,23490.321545270297,29779.850932704638,10476.368780245688,21248.84708607354,1
